Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1471899600.0 1338.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 1339.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.701 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.702 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.704 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.705 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.706 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.708 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.709 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.808 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.901 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.903 NA 0 NA 0 NA 0 NA 0
1471899600.0 134.911 NA 0 NA 0 NA 0 NA 0
1471899600.0 1341.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 1349.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 135.8 0 NA 0 NA 0 NA 0 NA
1471899600.0 1352.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 1353.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 1354.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 1356.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 136.721 NA 0 NA 0 NA 0 NA 0
1471899600.0 136.722 NA 0 NA 0 NA 0 NA 0
1471899600.0 136.731 NA 0 NA 0 NA 0 NA 0
1471899600.0 136.732 NA 0 NA 0 NA 0 NA 0
1471899600.0 136.7321 NA 0 NA 0 NA 0 NA 0
1471899600.0 136.735 NA 0 NA 0 NA 0 NA 0
1471899600.0 1361.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 1362.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 1365.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 139902.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 14.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 15.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 17.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 18.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 2.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 204.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 21.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 24.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 250199.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 250200.1 0 NA 0 NA 0 NA 0 NA
1471899600.0 25203.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 25210.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 25211.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 25212.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 25213.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 280.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 29.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 3.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 300.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 301.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 302.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 32.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 33.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 34.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 35.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 38.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.17 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.24 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.25 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.27 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.28 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.29 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.4 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.44 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.45 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.53 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.54 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.64 NA 0 NA 0 NA 0 NA 0
1471899600.0 4.74 NA 0 NA 0 NA 0 NA 0
1471899600.0 4000.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 4006.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 4007.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 500199.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 500200.1 0 NA 0 NA 0 NA 0 NA
1471899600.0 500203.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 500206.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 50206.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 50208.0 NA 0 NA 0 NA 0 NA 0
1471899600.0 503.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 504.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 506.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 507.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 508.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 509.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 512.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 513.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 514.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 515.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 516.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 517.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 518.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 519.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 520.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 521.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 523.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 525.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 526.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 527.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 530.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 545.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 555.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 556.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 560.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 561.0 0 NA 0 NA 0 NA 0 NA
1471899600.0 9.0 NA 0 NA 0 NA 0 NA 0
